Date,sp500_Open,sp500_High,sp500_Low,sp500_Close,sp500_Volume,sp500_Dividends,sp500_Stock Splits,bvsp_Open,bvsp_High,bvsp_Low,bvsp_Close,bvsp_Volume,bvsp_Dividends,bvsp_Stock Splits,nikkei_Open,nikkei_High,nikkei_Low,nikkei_Close,nikkei_Volume,nikkei_Dividends,nikkei_Stock Splits,rts_Price,rts_Open,rts_High,rts_Low,rts_Vol.,rts_Change %,sensex_Open,sensex_High,sensex_Low,sensex_Close,sensex_Volume,sensex_Dividends,sensex_Stock Splits,shangai_Open,shangai_High,shangai_Low,shangai_Close,shangai_Volume,shangai_Dividends,shangai_Stock Splits
2018-11-01,2717.580078125,2815.14990234375,2631.090087890625,2760.169921875,80620020000.0,0.0,0.0,87428.0,90246.0,84030.0,89504.0,83697300.0,0.0,0.0,,,,,,,,,,,,,,36396.69140625,36554.98828125,34426.2890625,36068.328125,121837500.0,0.0,0.0,,,,,,,
2018-12-01,2790.5,2800.179931640625,2346.580078125,2506.85009765625,84162180000.0,0.0,0.0,89511.0,91242.0,83892.0,87887.0,79750200.0,0.0,0.0,,,,,,,,,,,,,,36198.12890625,36701.03125,35375.51171875,36256.69140625,133470600.0,0.0,0.0,,,,,,,
2019-01-01,2476.9599609375,2708.949951171875,2443.9599609375,2704.10009765625,80859870000.0,0.0,0.0,87887.0,98405.0,87536.0,97394.0,101237300.0,0.0,0.0,,,,,,,,,,,,,,36311.73828125,37172.1796875,35287.16015625,35867.44140625,60134300.0,0.0,0.0,,,,,,,
2019-02-01,2702.320068359375,2813.489990234375,2681.830078125,2784.489990234375,70638770000.0,0.0,0.0,97395.0,98589.0,93424.0,95584.0,95001600.0,0.0,0.0,,,,,,,,,,,,,,36018.48828125,38748.5390625,35926.94140625,38672.91015625,318000.0,0.0,0.0,,,,,,,
2019-03-01,2798.219970703125,2860.31005859375,2722.27001953125,2834.39990234375,79159660000.0,0.0,0.0,95584.0,100439.0,91584.0,95415.0,86699500.0,0.0,0.0,,,,,,,,,,,,,,38858.87890625,39487.44921875,38460.25,39031.55078125,312900.0,0.0,0.0,,,,,,,
2019-04-01,2848.6298828125,2949.52001953125,2848.6298828125,2945.830078125,70090370000.0,0.0,0.0,95423.0,97610.0,92338.0,96353.0,90379400.0,0.0,0.0,,,,,,,,,,,,,,39036.51171875,40124.9609375,36956.1015625,39714.19921875,396100.0,0.0,0.0,,,,,,,
2019-05-01,2952.330078125,2954.1298828125,2750.52001953125,2752.06005859375,77250740000.0,0.0,0.0,96339.0,97992.0,89409.0,97030.0,98077700.0,0.0,0.0,,,,,,,,,,,,,,39806.859375,40312.0703125,38870.9609375,39394.640625,311500.0,0.0,0.0,,,,,,,
2019-06-01,2751.530029296875,2964.14990234375,2728.81005859375,2941.760009765625,71250630000.0,0.0,0.0,97036.0,102617.0,95686.0,100967.0,88248100.0,0.0,0.0,,,,,,,,,,,,,,39543.73046875,40032.41015625,37128.26171875,37481.12109375,445000.0,0.0,0.0,,,,,,,
2019-07-01,2971.409912109375,3027.97998046875,2952.219970703125,2980.3798828125,70599470000.0,0.0,0.0,100973.0,106650.0,100073.0,101812.0,94472500.0,0.0,0.0,,,,,,,,,,,,,,37387.1796875,37807.55078125,36102.3515625,37332.7890625,558800.0,0.0,0.0,,,,,,,
2019-08-01,2980.320068359375,3013.590087890625,2822.1201171875,2926.4599609375,80269220000.0,0.0,0.0,101819.0,104848.0,95855.0,101135.0,118683900.0,0.0,0.0,,,,,,,,,,,,,,37181.76171875,39441.12109375,35987.80078125,38667.328125,565500.0,0.0,0.0,,,,,,,
2019-09-01,2909.010009765625,3021.989990234375,2891.85009765625,2976.739990234375,74178980000.0,0.0,0.0,101133.0,106001.0,99406.0,104745.0,93206100.0,0.0,0.0,,,,,,,,,,,,,,38813.48046875,40392.21875,37415.828125,40129.05078125,859000.0,0.0,0.0,,,,,,,
2019-10-01,2983.68994140625,3050.10009765625,2855.93994140625,3037.56005859375,77720640000.0,0.0,0.0,104745.0,108408.0,99826.0,107220.0,103190700.0,0.0,0.0,,,,,,,,,,,,,,40196.0703125,41163.7890625,40014.23046875,40793.80859375,711300.0,0.0,0.0,,,,,,,
2019-11-01,3050.719970703125,3154.260009765625,3050.719970703125,3140.97998046875,72410620000.0,0.0,0.0,107221.0,109672.0,105261.0,108233.0,95992100.0,0.0,0.0,,,,,,,,,,,,,,41072.94140625,41809.9609375,40135.37109375,41253.73828125,538200.0,0.0,0.0,,,,,,,
2019-12-01,3143.85009765625,3247.929931640625,3070.330078125,3230.780029296875,72325540000.0,0.0,0.0,108246.0,117803.0,108190.0,115645.0,99879900.0,0.0,0.0,,,,,,,,,,,,,,41340.26953125,42273.87109375,40476.55078125,40723.48828125,204300.0,0.0,0.0,,,,,,,
2020-01-01,3244.669921875,3337.77001953125,3214.639892578125,3225.52001953125,77287980000.0,0.0,0.0,115652.0,119593.0,112825.0,113761.0,122061200.0,0.0,0.0,,,,,,,,,,,,,,39701.01953125,41709.30078125,38219.96875,38297.2890625,201400.0,0.0,0.0,,,,,,,
2020-02-01,3235.659912109375,3393.52001953125,2855.840087890625,2954.219970703125,84436590000.0,0.0,0.0,113761.0,117701.0,99951.0,104172.0,122284500.0,0.0,0.0,,,,,,,,,,,,,,38910.94921875,39083.171875,25638.900390625,29468.490234375,702000.0,0.0,0.0,,,,,,,
2020-03-01,2974.280029296875,3136.719970703125,2191.860107421875,2584.590087890625,162185380000.0,0.0,0.0,104260.0,108804.0,61691.0,73020.0,270525000.0,0.0,0.0,,,,,,,,,,,,,,29505.330078125,33887.25,27500.7890625,33717.62109375,346600.0,0.0,0.0,,,,,,,
2020-04-01,2498.080078125,2954.860107421875,2447.489990234375,2912.429931640625,123608160000.0,0.0,0.0,73011.0,83598.0,67802.0,80506.0,209517900.0,0.0,0.0,,,,,,,,,,,,,,32748.140625,32845.48046875,29968.44921875,32424.099609375,544100.0,0.0,0.0,,,,,,,
2020-05-01,2869.090087890625,3068.669921875,2766.639892578125,3044.31005859375,107135190000.0,0.0,0.0,80501.0,88091.0,75697.0,87403.0,220355900.0,0.0,0.0,,,,,,,,,,,,,,32906.05078125,35706.55078125,32348.099609375,34915.80078125,541900.0,0.0,0.0,,,,,,,
2020-06-01,3038.780029296875,3233.1298828125,2965.659912109375,3100.2900390625,131458880000.0,0.0,0.0,87395.0,97693.0,86837.0,95056.0,232321100.0,0.0,0.0,,,,,,,,,,,,,,35009.58984375,38617.03125,34927.19921875,37606.890625,442900.0,0.0,0.0,,,,,,,
2020-07-01,3105.919921875,3279.989990234375,3101.169921875,3271.1201171875,96928130000.0,0.0,0.0,95062.0,105704.0,95062.0,102912.0,212054200.0,0.0,0.0,,,,,,,,,,,,,,37595.73046875,40010.171875,36911.23046875,38628.2890625,381900.0,0.0,0.0,,,,,,,
2020-08-01,3288.260009765625,3514.77001953125,3284.530029296875,3500.31005859375,82466520000.0,0.0,0.0,102913.0,104523.0,98513.0,99369.0,202682200.0,0.0,0.0,,,,,,,,,,,,,,38754.0,39359.51171875,36495.98046875,38067.9296875,309800.0,0.0,0.0,,,,,,,
2020-09-01,3507.43994140625,3588.110107421875,3209.449951171875,3363.0,92310780000.0,0.0,0.0,99382.0,103226.0,93408.0,94603.0,182459100.0,0.0,0.0,,,,,,,,,,,,,,38410.19921875,41048.05078125,38410.19921875,39614.0703125,323000.0,0.0,0.0,,,,,,,
2020-10-01,3385.8701171875,3549.85009765625,3233.93994140625,3269.9599609375,89938980000.0,0.0,0.0,94604.0,102218.0,93387.0,93952.0,198128300.0,0.0,0.0,,,,,,,,,,,,,,39880.37890625,44825.37109375,39334.921875,44149.71875,407000.0,0.0,0.0,,,,,,,
2020-11-01,3296.199951171875,3645.989990234375,3279.739990234375,3621.6298828125,101247180000.0,0.0,0.0,93968.0,111603.0,93968.0,108888.0,217759400.0,0.0,0.0,,,,,,,,,,,,,,44435.828125,47896.96875,44118.1015625,47751.328125,390400.0,0.0,0.0,,,,,,,
2020-12-01,3645.8701171875,3760.199951171875,3633.39990234375,3756.070068359375,96375680000.0,0.0,0.0,108897.0,120150.0,108897.0,119306.0,177044900.0,0.0,0.0,,,,,,,,,,,,,,47785.28125,50184.01171875,46160.4609375,46285.76953125,424300.0,0.0,0.0,,,,,,,
2021-01-01,3764.610107421875,3870.89990234375,3662.7099609375,3714.239990234375,106117800000.0,0.0,0.0,119024.0,125324.0,114887.0,116007.0,186733700.0,0.0,0.0,,,,,,,,,,,,,,46617.94921875,52516.76171875,46433.6484375,49099.98828125,439900.0,0.0,0.0,,,,,,,
2021-02-01,3731.169921875,3950.429931640625,3725.6201171875,3811.14990234375,99082320000.0,0.0,0.0,115093.0,121117.0,109827.0,110035.0,190633700.0,0.0,0.0,,,,,,,,,,,,,,49747.7109375,51821.83984375,48236.3515625,49509.1484375,270000.0,0.0,0.0,,,,,,,
2021-03-01,3842.510009765625,3994.409912109375,3723.340087890625,3972.889892578125,122371150000.0,0.0,0.0,110036.0,117249.0,107319.0,116634.0,215718800.0,0.0,0.0,,,,,,,,,,,,,,49868.53125,50375.76953125,47204.5,48782.359375,249700.0,0.0,0.0,,,,,,,
2021-04-01,3992.780029296875,4218.77978515625,3992.780029296875,4181.169921875,83124090000.0,0.0,0.0,116644.0,121974.0,114991.0,118894.0,158707300.0,0.0,0.0,,,,,,,,,,,,,,48356.01171875,52013.21875,48028.0703125,51937.44140625,267400.0,0.0,0.0,,,,,,,
2021-05-01,4191.97998046875,4238.0400390625,4056.8798828125,4204.10986328125,88321860000.0,0.0,0.0,118951.0,126216.0,117631.0,126216.0,171080700.0,0.0,0.0,,,,,,,,,,,,,,52067.51171875,53126.73046875,51450.578125,52482.7109375,260100.0,0.0,0.0,,,,,,,
2021-06-01,4216.52001953125,4302.43017578125,4164.39990234375,4297.5,102544180000.0,0.0,0.0,126218.0,131190.0,126184.0,126802.0,197840500.0,0.0,0.0,,,,,,,,,,,,,,52638.5,53290.80859375,51802.73046875,52586.83984375,210600.0,0.0,0.0,,,,,,,
2021-07-01,4300.72998046875,4429.97021484375,4233.1298828125,4395.259765625,84255620000.0,0.0,0.0,126802.0,129620.0,121748.0,121801.0,152098400.0,0.0,0.0,,,,,,,,,,,,,,52901.28125,57625.26171875,52804.078125,57552.390625,191500.0,0.0,0.0,,,,,,,
2021-08-01,4406.85986328125,4537.35986328125,4367.72998046875,4522.68017578125,80500760000.0,0.0,0.0,121803.0,124536.0,114801.0,118781.0,201788600.0,0.0,0.0,,,,,,,,,,,,,,57763.53125,60412.3203125,57263.8984375,59126.359375,255700.0,0.0,0.0,,,,,,,
2021-09-01,4528.7998046875,4545.85009765625,4305.91015625,4307.5400390625,85528860000.0,0.0,0.0,118793.0,119942.0,107520.0,110979.0,231540400.0,0.0,0.0,,,,,,,,,,,,,,58889.76953125,62245.4296875,58551.140625,59306.9296875,250800.0,0.0,0.0,,,,,,,
2021-10-01,4317.16015625,4608.080078125,4278.93994140625,4605.3798828125,80253600000.0,0.0,0.0,110980.0,114927.0,102854.0,103501.0,243860400.0,0.0,0.0,,,,,,,,,,,,,,59577.48046875,61036.55859375,56382.9296875,57064.87109375,162000.0,0.0,0.0,,,,,,,
2021-11-01,4610.6201171875,4743.830078125,4560.0,4567.0,88268840000.0,0.0,0.0,103514.0,108669.0,100075.0,101915.0,236342500.0,0.0,0.0,,,,,,,,,,,,,,57365.8515625,59203.37109375,55132.6796875,58253.8203125,177400.0,0.0,0.0,,,,,,,
2021-12-01,4602.81982421875,4808.93017578125,4495.1201171875,4766.18017578125,92750180000.0,0.0,0.0,101916.0,109493.0,100727.0,104822.0,234055900.0,0.0,0.0,,,,,,,,,,,,,,58310.08984375,61475.1484375,56409.62890625,58014.171875,175100.0,0.0,0.0,,,,,,,
2022-01-01,4778.14013671875,4818.6201171875,4222.6201171875,4515.5498046875,95562890000.0,0.0,0.0,104823.0,113057.0,100850.0,112388.0,245216600.0,0.0,0.0,,,,,,,,,,,,,,58672.859375,59618.51171875,54383.19921875,56247.28125,177500.0,0.0,0.0,,,,,,,
2022-02-01,4519.56982421875,4595.31005859375,4114.64990234375,4373.93994140625,92667710000.0,0.0,0.0,112143.0,115734.0,109125.0,113142.0,224030100.0,0.0,0.0,,,,,,,,,,,,,,55629.30078125,58890.921875,52260.8203125,58568.51171875,242300.0,0.0,0.0,,,,,,,
2022-03-01,4363.14013671875,4637.2998046875,4157.8701171875,4530.41015625,123546260000.0,0.0,0.0,113143.0,120900.0,107781.0,119999.0,268389000.0,0.0,0.0,,,,,,,,,,,,,,58530.73046875,60845.1015625,56009.0703125,57060.87109375,156900.0,0.0,0.0,,,,,,,
2022-04-01,4540.31982421875,4593.4501953125,4124.27978515625,4131.93017578125,90367840000.0,0.0,0.0,120001.0,121628.0,107876.0,107876.0,203123000.0,0.0,0.0,,,,,,,,,,,,,,56429.44921875,57184.2109375,52632.48046875,55566.41015625,197800.0,0.0,0.0,,,,,,,
2022-05-01,4130.60986328125,4307.66015625,3810.320068359375,4132.14990234375,108860390000.0,0.0,0.0,107876.0,112690.0,102386.0,111351.0,276328500.0,0.0,0.0,,,,,,,,,,,,,,55588.26953125,56432.6484375,50921.21875,53018.94140625,131700.0,0.0,0.0,,,,,,,
2022-06-01,4149.77978515625,4177.509765625,3636.8701171875,3785.3798828125,106116710000.0,0.0,0.0,111351.0,112709.0,97758.0,98542.0,243623000.0,0.0,0.0,,,,,,,,,,,,,,52863.33984375,57619.26953125,52094.25,57570.25,215400.0,0.0,0.0,,,,,,,
2022-07-01,3781.0,4140.14990234375,3721.56005859375,4130.2900390625,81688320000.0,0.0,0.0,98542.0,103989.0,95267.0,103165.0,230772200.0,0.0,0.0,,,,,,,,,,,,,,57823.1015625,60411.19921875,57367.46875,59537.0703125,271700.0,0.0,0.0,,,,,,,
2022-08-01,4112.3798828125,4325.27978515625,3954.530029296875,3955.0,92252350000.0,0.0,0.0,103165.0,114375.0,101694.0,109523.0,297125100.0,0.0,0.0,,,,,,,,,,,,,,58710.53125,60676.12109375,56147.23046875,57426.921875,341300.0,0.0,0.0,,,,,,,
2022-09-01,3936.72998046875,4119.27978515625,3584.1298828125,3585.6201171875,94241020000.0,0.0,0.0,109524.0,114392.0,106244.0,110037.0,288740800.0,0.0,0.0,,,,,,,,,,,,,,57403.921875,60786.69921875,56683.3984375,60746.58984375,250200.0,0.0,0.0,,,,,,,
2022-10-01,3609.780029296875,3905.419921875,3491.580078125,3871.97998046875,95823760000.0,0.0,0.0,110048.0,120752.0,110048.0,116037.0,301259400.0,0.0,0.0,,,,,,,,,,,,,,61065.578125,63303.01171875,60425.46875,63099.6484375,285900.0,0.0,0.0,,,,,,,
2022-11-01,3901.7900390625,4080.110107421875,3698.14990234375,4080.110107421875,92671910000.0,0.0,0.0,116037.0,120039.0,107245.0,112486.0,339625200.0,0.0,0.0,,,,,,,,,,,,,,63357.98828125,63583.0703125,59754.1015625,60840.73828125,182600.0,0.0,0.0,,,,,,,
2022-12-01,4087.139892578125,4100.9599609375,3764.489990234375,3839.5,85249330000.0,0.0,0.0,112479.0,113761.0,101632.0,110031.0,307111200.0,0.0,0.0,,,,,,,,,,,,,,60871.23828125,61343.9609375,58699.19921875,59549.8984375,182500.0,0.0,0.0,,,,,,,
2023-01-01,3853.2900390625,4094.2099609375,3794.330078125,4076.60009765625,80763810000.0,0.0,0.0,109734.0,114835.0,103852.0,113532.0,295580500.0,0.0,0.0,,,,,,,,,,,,,,60001.171875,61682.25,58795.96875,58962.12109375,172600.0,0.0,0.0,,,,,,,
2023-02-01,4070.070068359375,4195.43994140625,3943.080078125,3970.14990234375,80392280000.0,0.0,0.0,113430.0,113598.0,104932.0,104932.0,228722100.0,0.0,0.0,,,,,,,,,,,,,,59136.48046875,60498.48046875,57084.91015625,58991.51953125,133100.0,0.0,0.0,,,,,,,
2023-03-01,3963.340087890625,4110.75,3808.860107421875,4109.31005859375,113094800000.0,0.0,0.0,104933.0,106724.0,96997.0,101882.0,288036100.0,0.0,0.0,,,,,,,,,,,,,,59131.16015625,61209.4609375,58793.078125,61112.44140625,117300.0,0.0,0.0,,,,,,,
2023-04-01,4102.2001953125,4170.06005859375,4049.35009765625,4169.47998046875,70861260000.0,0.0,0.0,101883.0,108277.0,99898.0,104432.0,218330100.0,0.0,0.0,,,,,,,,,,,,,,61301.609375,63036.12109375,61002.171875,62622.23828125,155200.0,0.0,0.0,,,,,,,
2023-05-01,4166.7900390625,4231.10009765625,4048.280029296875,4179.830078125,85190040000.0,0.0,0.0,104431.0,111706.0,101063.0,108335.0,288756700.0,0.0,0.0,,,,,,,,,,,,,,62736.46875,64768.578125,62359.140625,64718.55859375,199100.0,0.0,0.0,,,,,,,
2023-06-01,4183.02978515625,4458.47998046875,4171.64013671875,4450.3798828125,87983140000.0,0.0,0.0,108339.0,120519.0,108335.0,118087.0,262933900.0,0.0,0.0,,,,,,,,,,,,,,64836.16015625,67619.171875,64836.16015625,66527.671875,203800.0,0.0,0.0,,,,,,,
2023-07-01,4450.47998046875,4607.06982421875,4385.0498046875,4588.9599609375,75063200000.0,0.0,0.0,118092.0,123010.0,115704.0,121943.0,201703300.0,0.0,0.0,,,,,,,,,,,,,,66532.9765625,66658.1171875,64723.62890625,64831.41015625,316700.0,0.0,0.0,,,,,,,
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,64855.51171875,67927.2265625,64818.37109375,65828.40625,180100.0,0.0,0.0,,,,,,,
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,65813.421875,66592.15625,63092.98046875,63874.9296875,192000.0,0.0,0.0,,,,,,,
2023-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,63829.87109375,67069.890625,63550.4609375,66988.4375,170900.0,0.0,0.0,,,,,,,
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,67181.1484375,72484.34375,67149.0703125,72240.2578125,284100.0,0.0,0.0,,,,,,,
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,72332.8515625,73427.59375,70001.6015625,71752.109375,277000.0,0.0,0.0,,,,,,,
2024-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,71998.78125,73413.9296875,70809.84375,72500.296875,244100.0,0.0,0.0,,,,,,,
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,72606.3125,74245.171875,71674.421875,73651.3515625,740700.0,0.0,0.0,,,,,,,
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,73968.6171875,75124.28125,71816.4609375,74482.78125,226700.0,0.0,0.0,,,,,,,
2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,74391.7265625,76009.6796875,71866.0078125,73961.3125,225800.0,0.0,0.0,,,,,,,
2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,76583.2890625,79671.578125,70234.4296875,79032.7265625,280000.0,0.0,0.0,,,,,,,
2024-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,79043.3515625,81908.4296875,78971.7890625,81741.34375,231100.0,0.0,0.0,,,,,,,
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,81949.6796875,82637.03125,78295.859375,82365.7734375,220600.0,0.0,0.0,,,,,,,
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,82725.28125,85978.25,80895.046875,84299.78125,206500.0,0.0,0.0,,,,,,,
2024-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,84257.171875,84648.3984375,79137.9765625,79389.0625,202200.0,0.0,0.0,,,,,,,
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,80023.75,80569.7265625,76802.7265625,79802.7890625,188100.0,0.0,0.0,,,,,,,
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,79743.8671875,82317.7421875,77560.7890625,78139.0078125,152700.0,0.0,0.0,,,,,,,
2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,78265.0703125,80072.9921875,75267.59375,77500.5703125,275600.0,0.0,0.0,,,,,,,
2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,77063.9375,78735.40625,73141.2734375,73198.1015625,167800.0,0.0,0.0,,,,,,,
2025-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,73427.6484375,78741.6875,72633.5390625,77414.921875,199000.0,0.0,0.0,,,,,,,
2025-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,76882.578125,80661.3125,71425.0078125,80242.2421875,241000.0,0.0,0.0,,,,,,,
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,80300.1875,82718.140625,78968.34375,81451.0078125,253700.0,0.0,0.0,,,,,,,
2025-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,81214.421875,84099.53125,80354.59375,83606.4609375,345600.0,0.0,0.0,,,,,,,
2025-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,83685.65625,83935.0078125,80575.453125,81481.859375,239000.0,0.0,0.0,,,,,,,
